timestep,ID,x,y,z,u,v,w,fx,fy,fz,omx,omy,omz,tx,ty,tz
0.636,16,0.0010046,0.002002,0.00107505,2.88087e-05,0,0.000253568,6.85797e-10,0,1.92986e-09,0,-3.26431e-13,0,0,-4.34306e-25,0
0.636,17,0.0020056,0.002002,0.00107505,2.88087e-05,0,0.000253568,6.85797e-10,0,1.92986e-09,0,-3.26431e-13,0,0,-4.34306e-25,0
0.636,18,0.000632399,0,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,19,0.0016334,0,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,20,0.0026344,0,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,21,0.000632399,0.001001,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,22,0.0016334,0.001001,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,23,0.0026344,0.001001,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,24,0.000632399,0.002002,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,25,0.0016334,0.002002,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.636,26,0.0026344,0.002002,0.0018539,0.000971176,0,-0.00050724,-6.86511e-10,0,-3.86523e-09,0,3.26431e-13,0,0,4.34306e-25,0
0.637,0,1.11672e-09,0,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,1,0.001001,0,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,2,0.002002,0,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,3,1.11672e-09,0.001001,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,4,0.001001,0.001001,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,5,0.002002,0.001001,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,6,1.11672e-09,0.002002,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,7,0.001001,0.002002,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,8,0.002002,0.002002,7.43069e-05,1.57393e-08,0,0.0002542,7.22587e-13,0,1.93753e-09,0,-1.24524e-21,0,0,-1.3185e-32,0
0.637,9,3.62913e-06,0,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,10,0.00100463,0,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,11,0.00200563,0,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,12,3.62913e-06,0.001001,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,13,0.00100463,0.001001,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,14,0.00200563,0.001001,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,15,3.62913e-06,0.002002,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,16,0.00100463,0.002002,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,17,0.00200563,0.002002,0.0010753,2.89963e-05,0,0.000254095,6.8925e-10,0,1.93198e-09,0,-3.27617e-13,0,0,-4.35409e-25,0
0.637,18,0.00063337,0,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,19,0.00163437,0,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,20,0.00263537,0,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,21,0.00063337,0.001001,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,22,0.00163437,0.001001,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,23,0.00263537,0.001001,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,24,0.00063337,0.002002,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,25,0.00163437,0.002002,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.637,26,0.00263537,0.002002,0.00185339,0.000970988,0,-0.000508295,-6.89973e-10,0,-3.86951e-09,0,3.27617e-13,0,0,4.35409e-25,0
0.638,0,1.13256e-09,0,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,1,0.001001,0,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,2,0.002002,0,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,3,1.13256e-09,0.001001,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,4,0.001001,0.001001,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,5,0.002002,0.001001,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,6,1.13256e-09,0.002002,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,7,0.001001,0.002002,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,8,0.002002,0.002002,7.45614e-05,1.59375e-08,0,0.000254729,7.30593e-13,0,1.93973e-09,0,-1.28171e-21,0,0,-1.3551e-32,0
0.638,9,3.65823e-06,0,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,10,0.00100466,0,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,11,0.00200566,0,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,12,3.65823e-06,0.001001,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,13,0.00100466,0.001001,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,14,0.00200566,0.001001,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,15,3.65823e-06,0.002002,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,16,0.00100466,0.002002,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,17,0.00200566,0.002002,0.00107555,2.91848e-05,0,0.000254623,6.92737e-10,0,1.93409e-09,0,-3.28807e-13,0,0,-4.36515e-25,0
0.638,18,0.000634341,0,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,19,0.00163534,0,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,20,0.00263634,0,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,21,0.000634341,0.001001,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,22,0.00163534,0.001001,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,23,0.00263634,0.001001,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,24,0.000634341,0.002002,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,25,0.00163534,0.002002,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.638,26,0.00263634,0.002002,0.00185288,0.000970799,0,-0.000509352,-6.93468e-10,0,-3.87382e-09,0,3.28807e-13,0,0,4.36515e-25,0
0.639,0,1.14859e-09,0,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,1,0.001001,0,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,2,0.002002,0,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,3,1.14859e-09,0.001001,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,4,0.001001,0.001001,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,5,0.002002,0.001001,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,6,1.14859e-09,0.002002,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,7,0.001001,0.002002,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,8,0.002002,0.002002,7.48164e-05,1.61379e-08,0,0.000255259,7.38658e-13,0,1.94193e-09,0,-1.3192e-21,0,0,-1.39266e-32,0
0.639,9,3.6875e-06,0,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,10,0.00100469,0,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,11,0.00200569,0,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,12,3.6875e-06,0.001001,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,13,0.00100469,0.001001,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,14,0.00200569,0.001001,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,15,3.6875e-06,0.002002,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,16,0.00100469,0.002002,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,17,0.00200569,0.002002,0.00107581,2.93743e-05,0,0.000255151,6.96234e-10,0,1.9362e-09,0,-3.29999e-13,0,0,-4.37624e-25,0
0.639,18,0.000635311,0,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,19,0.00163631,0,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,20,0.00263731,0,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,21,0.000635311,0.001001,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,22,0.00163631,0.001001,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,23,0.00263731,0.001001,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,24,0.000635311,0.002002,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,25,0.00163631,0.002002,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.639,26,0.00263731,0.002002,0.00185237,0.00097061,0,-0.000510409,-6.96973e-10,0,-3.87814e-09,0,3.29999e-13,0,0,4.37624e-25,0
0.64,0,1.16483e-09,0,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,1,0.001001,0,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,2,0.002002,0,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,3,1.16483e-09,0.001001,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,4,0.001001,0.001001,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,5,0.002002,0.001001,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,6,1.16483e-09,0.002002,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,7,0.001001,0.002002,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,8,0.002002,0.002002,7.50719e-05,1.63406e-08,0,0.000255789,7.46701e-13,0,1.94411e-09,0,-1.35772e-21,0,0,-1.43121e-32,0
0.64,9,3.71697e-06,0,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,10,0.00100472,0,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,11,0.00200572,0,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,12,3.71697e-06,0.001001,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,13,0.00100472,0.001001,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,14,0.00200572,0.001001,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,15,3.71697e-06,0.002002,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,16,0.00100472,0.002002,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,17,0.00200572,0.002002,0.00107607,2.95647e-05,0,0.000255679,6.99728e-10,0,1.93833e-09,0,-3.31195e-13,0,0,-4.38735e-25,0
0.64,18,0.000636282,0,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,19,0.00163728,0,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,20,0.00263828,0,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,21,0.000636282,0.001001,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,22,0.00163728,0.001001,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,23,0.00263828,0.001001,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,24,0.000636282,0.002002,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,25,0.00163728,0.002002,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.64,26,0.00263828,0.002002,0.00185186,0.000970419,0,-0.000511468,-7.00475e-10,0,-3.88244e-09,0,3.31195e-13,0,0,4.38735e-25,0
0.641,0,1.18128e-09,0,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,1,0.001001,0,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,2,0.002002,0,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,3,1.18128e-09,0.001001,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,4,0.001001,0.001001,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,5,0.002002,0.001001,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,6,1.18128e-09,0.002002,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,7,0.001001,0.002002,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,8,0.002002,0.002002,7.5328e-05,1.65454e-08,0,0.00025632,7.54945e-13,0,1.94632e-09,0,-1.3973e-21,0,0,-1.47076e-32,0
0.641,9,3.74663e-06,0,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,10,0.00100475,0,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,11,0.00200575,0,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,12,3.74663e-06,0.001001,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,13,0.00100475,0.001001,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,14,0.00200575,0.001001,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,15,3.74663e-06,0.002002,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,16,0.00100475,0.002002,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,17,0.00200575,0.002002,0.00107632,2.97561e-05,0,0.000256208,7.03256e-10,0,1.94045e-09,0,-3.32393e-13,0,0,-4.39848e-25,0
0.641,18,0.000637252,0,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,19,0.00163825,0,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,20,0.00263925,0,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,21,0.000637252,0.001001,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,22,0.00163825,0.001001,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,23,0.00263925,0.001001,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,24,0.000637252,0.002002,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,25,0.00163825,0.002002,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.641,26,0.00263925,0.002002,0.00185135,0.000970227,0,-0.000512528,-7.04011e-10,0,-3.88677e-09,0,3.32393e-13,0,0,4.39848e-25,0
0.642,0,1.19792e-09,0,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,1,0.001001,0,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,2,0.002002,0,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,3,1.19792e-09,0.001001,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,4,0.001001,0.001001,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,5,0.002002,0.001001,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,6,1.19792e-09,0.002002,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,7,0.001001,0.002002,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,8,0.002002,0.002002,7.55845e-05,1.67525e-08,0,0.000256851,7.63226e-13,0,1.94852e-09,0,-1.43798e-21,0,0,-1.51134e-32,0
0.642,9,3.77649e-06,0,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,10,0.00100478,0,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,11,0.00200578,0,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,12,3.77649e-06,0.001001,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,13,0.00100478,0.001001,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,14,0.00200578,0.001001,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,15,3.77649e-06,0.002002,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,16,0.00100478,0.002002,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,17,0.00200578,0.002002,0.00107658,2.99485e-05,0,0.000256738,7.0679e-10,0,1.94257e-09,0,-3.33595e-13,0,0,-4.40965e-25,0
0.642,18,0.000638222,0,0.00185084,0.000970035,0,-0.000513589,-7.07553e-10,0,-3.8911e-09,0,3.33595e-13,0,0,4.40965e-25,0
0.642,19,0.00163922,0,0.00185084,0.000970035,0,-0.000513589,-7.07553e-10,0,-3.8911e-09,0,3.33595e-13,0,0,4.40965e-25,0
0.642,20,0.00264022,0,0.00185084,0.000970035,0,-0.000513589,-7.07553e-10,0,-3.8911e-09,0,3.33595e-13,0,0,4.40965e-25,0
0.642,21,0.000638222,0.001001,0.00185084,0.000970035,0,-0.000513589,-7.07553e-10,0,-3.8911e-09,0,3.33595e-13,0,0,4.40965e-25,0
0.642,22,0.00163922,0.001001,0.00185084,0.000970035,0,-0.000513589,-7.07553e-10,0,-3.8911e-09,0,3.33595e-13,0,0,4.40965e-25,0
